owner	photo_id	comment	url
43985950@N02	15006101492		
30413153@N00	14813773618		
57158422@N03	14992860032		
18277929@N08	14991170212		
124069208@N04	14793264470		
93367595@N04	14974473151		
51441777@N02	14790524417		
21176706@N06	14975206502		
69378136@N07	14787175517		
88493587@N04	14754616377		
60262231@N03	14943893682		
28925763@N05	14751055998		
54504261@N08	14936569025		
24755551@N05	14747818757		
25698258@N04	14744552719		
49582885@N05	14863917866		
92440682@N08	14920366192		
7564428@N07	14913560521		
54504261@N08	14915214052		
64515520@N02	14725286120		
46185020@N02	14727748468		
92440682@N08	14895254681		
24755551@N05	14708802859		
22729253@N06	14703173998		
69299465@N03	14884103054		
91466351@N08	14694306467		
24755551@N05	14877943172		
45028397@N00	14690323757		
34999651@N07	14652743068		
46185020@N02	14632034328		
34999651@N07	14636958548		
46185020@N02	14601846727		
7448265@N05	14806803812		
49582885@N05	14784174674		
79872735@N06	14592003420		
92041771@N05	14759391021		
63314970@N06	14743243775		
77530430@N08	14548233887		
13148930@N04	14737613063		
56338790@N02	14706077622		
45346542@N08	14512190267		
125254381@N05	14694171521		
24755551@N05	14692687822		
27311711@N07	14690024465		
60401766@N04	14485331117		
100025772@N03	14472468058		
123811152@N03	14442264990		
26567342@N07	14596843356		
73487269@N00	14613300862		
90512039@N03	14597411285		
37599919@N07	14403849858		
124069208@N04	14588108115		
64515520@N02	14386838508		
45028397@N00	14365051877		
124069208@N04	14364260729		
76259155@N03	14542405774		
93535876@N02	14524558135		
37014979@N00	14309421878		
76735135@N06	14295990949		
7448265@N05	14468184693		
76735135@N06	14416583606		
97886185@N06	14379773461		
93535876@N02	14380388502		
28619091@N07	13964480789		
63274537@N05	14194387188		
9152238@N06	14375745195		
45346542@N08	14372202044		
24755551@N05	14181398408		
75355860@N03	14371926603		
83917938@N02	14340377334		
23000026@N03	14323614551		
83917938@N02	14133641929		
24755551@N05	14288445166		
124120129@N08	14748686001		
64515520@N02	14268497584		
24755551@N05	14079182478		
90530907@N02	14063089148		
90530907@N02	14218982796		
41536535@N00	8668954433		
22729253@N06	14037102670		
24755551@N05	14020610507		
92041771@N05	14182128806		
64515520@N02	14200698411		
124120129@N08	14915123266		
53685472@N00	14007859348		
45346542@N08	14007112778		
28925763@N05	13993069058		
89012041@N00	14195137063		
75309441@N02	13989414809		
91434118@N00	13979555469		
76259155@N03	14149857781		
24755551@N05	14119633736		
118225823@N05	14131483035		
71298891@N07	14149146733		
100025772@N03	13941309438		
93189231@N04	13936417677		
54517877@N08	14114739564		
42092865@N07	14137448273		
81300114@N03	13928483649		
30200545@N07	14112291965		
79441403@N08	14095349285		
96439392@N03	13908033377		
53239217@N08	13979007382		
100025772@N03	14080984282		
34725795@N00	13886462878		
54517877@N08	14059340941		
124120129@N08	14083919963		
69566044@N00	14011282546		
14598634@N05	14046099483		
63274537@N05	14017531861		
24755551@N05	14014031495		
54714244@N08	14007362114		
9152238@N06	14004370094		
45933940@N07	14002574744		
57734666@N05	13971299814		
96505071@N08	13972302373		
34931770@N00	13942284312		
75986245@N03	13955017595		
24755551@N05	13939012643		
21085231@N00	13901096912		
76259155@N03	9500348790		
90305340@N07	13900269075		
92051256@N06	13887573854		
73445351@N06	13875708005		
56996642@N05	13838601694		
46185020@N02	13804983735		
14598634@N05	13798339763		
24755551@N05	13717299405		
77838623@N04	13681928813		
49850957@N04	13673640045		
122304283@N04	13672964074		
35077085@N07	13669416143		
57734666@N05	13604659914		
45655686@N08	13562960203		
62128472@N06	13558411235		
23186006@N04	13481169643		
18277929@N08	13481401664		
8207928@N03	13479858225		
22729253@N06	13472879844		
94009845@N08	13456306835		
94890009@N05	13451383713		
57734666@N05	13449315773		
38791739@N02	13429448614		
15699212@N04	15113818266		
94009845@N08	13393295253		
62522870@N06	13387096614		
63314970@N06	13379853923		
49531134@N04	13316230244		
83917938@N02	13312036984		
57734666@N05	13291144894		
93535876@N02	13283500443		
59198619@N08	13219238705		
14278179@N03	13217015255		
25698258@N04	13198983315		
53685472@N00	13167577984		
46668601@N05	13161707593		
75228185@N05	13113582125		
13485944@N05	13046248843		
117290235@N05	13042226195		
23995916@N05	13040426995		
83917938@N02	13032439684		
44554703@N07	12987949183		
69378136@N07	12987474554		
11244992@N08	12960964315		
83917938@N02	12874871684		
63274537@N05	12853626625		
69299465@N03	12851236464		
68743890@N07	12814552645		
24755551@N05	12798485673		
60262231@N03	12638318565		
48335550@N06	12517797944		
92041771@N05	12453381734		
63610795@N06	12428290353		
60262231@N03	12396901005		
105313157@N06	12391195415		
48186590@N05	12368128383		
46047077@N08	12193815724		
71325969@N00	12191272136		
54504261@N08	12154509325		
90305340@N07	12088288464		
12022449@N03	12075978765		
90305340@N07	12068172256		
46668601@N05	12012496056		
19349801@N05	11975726926		
83917938@N02	14594172601		
10672760@N04	11816267433		
59198619@N08	11802379215		
76263712@N00	12570886793		
93189231@N04	11774363523		
48414327@N05	11727181635		
35757099@N06	11707487204		
90512039@N03	11672069963		
46668601@N05	11364018814		
76735135@N06	11322295515		
60765275@N08	11308739165		
30578056@N07	11237579355		
28925763@N05	9508956432		
23943172@N05	11158719183		
46778781@N06	11031517945		
65610409@N07	11011704084		
17092506@N00	10888953746		
16477674@N03	10876763306		
52335482@N03	10828240834		
93535876@N02	10587621103		
29521199@N00	10566045225		
30578056@N07	10556670375		
35757099@N06	10457036786		
61319554@N04	10442738085		
89012041@N00	10285626015		
52335482@N03	10219691765		
43738607@N07	10033155574		
42245203@N08	9944695764		
30578056@N07	9765342056		
61319554@N04	9668308863		
91606677@N05	9658811453		
97306765@N00	9641172663		
90305340@N07	9629286551		
48335550@N06	9558059685		
73752661@N03	9541973533		
28925763@N05	9525897167		
22801892@N04	9514419950		
92829833@N00	9507101629		
61319554@N04	9505026278		
42245203@N08	9475235181		
30578056@N07	9470354830		
51441777@N02	9418964265		
61319554@N04	9410325946		
30578056@N07	9377674832		
54708393@N08	9340579836		
61319554@N04	9296145564		
59105761@N03	9276731935		
53685472@N00	9266154274		
93535876@N02	9257781507		
53685472@N00	9251915028		
78460870@N04	9248224376		
53685472@N00	9209583641		
50628097@N05	9181176225		
90305340@N07	9184775039		
42092865@N07	9167588214		
61319554@N04	9133648170		
91434118@N00	9059461186		
26124575@N04	9056734750		
78086219@N00	9015541174		
45028397@N00	8989872761		
59665099@N02	8926562272		
90512039@N03	8877212801		
48335550@N06	8860740629		
62811863@N02	8538012214		
30578056@N07	8745148825		
58915542@N08	8732060748		
61319554@N04	8724505988		
87742355@N00	8698355528		
89012041@N00	8683649141		
90305340@N07	8680799943		
54930908@N05	8664841973		
22729253@N06	8639721555		
30578056@N07	8612870885		
87742355@N00	8590546952		
69299465@N03	8574412720		
50628097@N05	8563135274		
30578056@N07	8558647833		
60765275@N08	8538314661		
42245203@N08	8523236629		
60765275@N08	8519999459		
13968953@N00	8501256620		
61319554@N04	8513191646		
69299465@N03	8485443380		
74878707@N05	8464109464		
42245203@N08	8467764517		
38704682@N07	8460494215		
74878707@N05	8460846770		
42245203@N08	8456753252		
61319554@N04	8446252811		
30578056@N07	8413126493		
48335550@N06	8407802422		
48335550@N06	8381231143		
89012041@N00	8371531795		
48335550@N06	8368114569		
62453359@N02	8280961147		
15625065@N05	8143147418		
48335550@N06	8214692913		
42245203@N08	8214464897		
40170191@N04	8146133341		
87742355@N00	8139438716		
30578056@N07	8064645183		
48335550@N06	8051771404		
70120970@N08	7895634946		
61452160@N05	7806535946		
30578056@N07	7688187318		
22501537@N03	7628424482		
78764103@N04	7591475872		
61319554@N04	7554689694		
89012041@N00	7541283340		
48335550@N06	7539767842		
87742355@N00	7521965456		
81300114@N03	7519118146		
48335550@N06	7513040620		
54504261@N08	7442449320		
69299465@N03	7378851806		
64515996@N08	7370742780		
46778781@N06	7287480684		
48335550@N06	7237620426		
75886589@N06	7192020412		
75886589@N06	7168326814		
48335550@N06	7118568795		
14593554@N02	6871350506		
54708393@N08	6870253722		
22156749@N05	6713693653		
65631879@N04	6654810381		
58449698@N04	6544819021		
32646270@N00	6162440839		
29641417@N04	6129108502		
35468149216@N01	6130055023		
27057665@N04	5767283075		
25698258@N04	5744351840		
23116548@N03	5688645234		
30382413@N08	5604122368		
10179375@N07	5500168493		
18971784@N00	4694764849		
46965044@N07	4343541617		
46965044@N07	4309214199		
76436414@N00	3352433790		
89012041@N00	6814403995		
99922889@N00	3220233724		
68128273@N00	1868072073		
14679301@N00	874816181		
35468149216@N01	49683220		
75094073@N05	12223335464		
21510395@N03	12222198423		
86979787@N00	12195443605		
69378136@N07	12160309345		
69566044@N00	12138079206		
60262231@N03	12089214524		
48335550@N06	12086330134		
78764103@N04	12069071726		
46185020@N02	12057929974		
12481294@N05	12018582565		
62522870@N06	11985709106		
96505071@N08	11965426264		
46185020@N02	11936764584		
65610409@N07	11916947466		
75355860@N03	11873813914		
45314465@N06	11864149064		
54851237@N03	11855737395		
90305340@N07	11822483424		
23546855@N08	11761921833		
71298891@N07	11735062995		
39372977@N06	11724616645		
8207928@N03	11696307386		
54517877@N08	11628527634		
42245203@N08	11681711485		
95613238@N02	11664977954		
21085231@N00	11646022015		
69299465@N03	11602947834		
105313157@N06	11439867823		
90306674@N00	11374120824		
76735135@N06	11372073953		
63610795@N06	11255180625		
90305340@N07	11170381486		
105804583@N04	11103081994		
109545888@N06	11031864745		
17092506@N00	11031528753		
42245203@N08	10999622485		
78764103@N04	10803233984		
21176706@N06	10035425503		
54504261@N08	10376467443		
105804583@N04	10353134975		
105804583@N04	10347727476		
105804583@N04	10342727256		
93357086@N08	10324730845		
62522870@N06	10290291256		
71421998@N00	10285675455		
17884268@N03	10182345734		
62522870@N06	10089090456		
71224256@N00	10024700785		
30578056@N07	9956643764		
8207928@N03	9944434715		
22650687@N04	9838524284		
30578056@N07	9907563103		
72890101@N05	9905241065		
76735135@N06	9718111127		
75886589@N06	9677848919		
48335550@N06	9670235946		
89012041@N00	9659091747		
29802314@N06	9620935603		
54708393@N08	9612772644		
91434118@N00	9588961026		
89012041@N00	9553037912		
88493587@N04	9494389942		
89012041@N00	9496583161		
54517877@N08	14708031399		
54517877@N08	9453062176		
9152238@N06	9447739369		
68743890@N07	9444297775		
30578056@N07	9415789248		
60262231@N03	9378557256		
62522870@N06	9320438449		
90160562@N02	9276287936		
28925763@N05	9266234295		
30578056@N07	9266088947		
62522870@N06	9262746981		
62522870@N06	9258429934		
83917938@N02	14568223171		
54517877@N08	9115759056		
62522870@N06	9136849657		
26554453@N04	9130199561		
30382413@N08	9118430983		
22902194@N00	9085221918		
48029767@N08	9078827103		
48029767@N08	9055469702		
54720103@N06	9047529781		
54708393@N08	9039108070		
8608046@N07	9000868395		
61452160@N05	8964108778		
69527500@N04	8937826542		
84800538@N07	8927013996		
57734666@N05	8867814168		
78460870@N04	8831487062		
56338790@N02	8829788204		
30578056@N07	8807503198		
75094073@N05	8744911842		
90305340@N07	8733439120		
30578056@N07	8728911579		
30578056@N07	8715207113		
22650687@N04	8712465815		
62522870@N06	8694028860		
89012041@N00	8684760826		
78921446@N02	8678505917		
64515520@N02	8675347731		
78764103@N04	8672572256		
26554453@N04	8666300403		
90160562@N02	8662261521		
21510395@N03	8657965990		
78921446@N02	8638673222		
60262231@N03	8637415573		
69299465@N03	8635341108		
64515520@N02	8600177051		
78460870@N04	8599569793		
27853082@N04	8597850871		
75094073@N05	8581115122		
22729253@N06	8564410217		
89012041@N00	8561608756		
34603758@N02	8560541772		
75094073@N05	8517863719		
92983220@N07	8514303595		
37314427@N03	8515250846		
45326781@N06	8496967463		
75094073@N05	8476069099		
92983220@N07	8474115337		
60262231@N03	8467785551		
92983220@N07	8467219647		
92983220@N07	8467219501		
21085231@N00	8452719223		
30578056@N07	8449445314		
7448265@N05	8445870520		
8608046@N07	8438574171		
78764103@N04	8430608222		
48029767@N08	8421523247		
10257514@N05	8399244913		
22475987@N04	8381768724		
69378136@N07	8370513909		
68743890@N07	8371022778		
45655686@N08	8476504706		
42245203@N08	8345097923		
91724918@N03	8341572055		
61564862@N03	8342521062		
30578056@N07	8340234798		
68743890@N07	8338614019		
91724918@N03	8331934600		
28417541@N08	8311015412		
46185020@N02	8308981890		
30578056@N07	8271585098		
90160562@N02	8267473045		
30578056@N07	8262331701		
30578056@N07	8231475458		
60262231@N03	8195804633		
24152374@N02	8144722897		
30578056@N07	8141189185		
63610795@N06	8089623689		
30578056@N07	8084416139		
75094073@N05	8076899392		
60401766@N04	8044641890		
36529834@N00	8028179787		
54720103@N06	8026460881		
30578056@N07	8017304865		
21510395@N03	8015630977		
30578056@N07	8007553384		
30578056@N07	7989900169		
76024502@N00	7982320188		
61319554@N04	7979011493		
30578056@N07	7969270164		
83275921@N08	7941923704		
54876798@N02	7934990208		
78764103@N04	7880041390		
68743890@N07	7846370124		
10257514@N05	7836711306		
89012041@N00	7815720392		
68743890@N07	7810137724		
68025902@N07	7787590750		
57183861@N08	7731763068		
60262231@N03	7666959710		
61319554@N04	7581048970		
8608046@N07	7550759934		
42245203@N08	7495965508		
59922084@N07	7476304468		
87742355@N00	7184450601		
30051670@N00	7251694064		
9152238@N06	7223288422		
65729234@N03	7184577030		
62069623@N04	6993029492		
42245203@N08	6955382190		
46417978@N03	7093293949		
68025902@N07	7066229077		
21176706@N06	7005684233		
46185020@N02	7002970141		
25820598@N06	6952232165		
54517877@N08	6940861481		
8608046@N07	6938302267		
42245203@N08	6932072529		
64515996@N08	6926647161		
69299465@N03	6849727305		
25698258@N04	6559086563		
54708393@N08	6323811505		
29763021@N02	6297716319		
48479900@N02	6298125720		
25820598@N06	6163166191		
46197864@N02	6076757199		
82422801@N00	5858678134		
22902194@N00	5819501437		
81232047@N00	5644765678		
17422123@N00	5437459608		
46835472@N00	5467504756		
21085231@N00	4986117971		
48335550@N06	4974528625		
76024502@N00	4312794980		
23943172@N05	3722765585		
8946655@N07	3684031228		
21639744@N06	2922186128		
8946655@N07	2836229703		
65301327@N00	2160835554		
91734152@N08	16729954556		
68560024@N06	49511875183		
50628097@N05	49494836132		
68560024@N06	49455668641		
68560024@N06	49357098147		
46185020@N02	49132146617		
50628097@N05	49107868672		
127748457@N08	45831891761		
34603461@N05	45123456862		
88797552@N03	31360029776		
41347008@N00	25504415797		
94550159@N02	39779757532		
68560024@N06	39676803932		
21510395@N03	25710521918		
9105443@N06	37022524112		
145718543@N06	36517828110		
46185020@N02	36521095756		
30872393@N05	36319664601		
34603461@N05	36282557725		
93754154@N03	35887197780		
94062182@N08	36242918925		
41347008@N00	35357877844		
46185020@N02	36011966522		
138277948@N06	35759074510		
130121875@N05	35121923004		
59198619@N08	35819914906		
21510395@N03	35453209375		
41347008@N00	35092642412		
68743890@N07	34820484576		
93754154@N03	33880253273		
93754154@N03	34140768760		
46185020@N02	33622519774		
130739759@N04	34419751366		
126377471@N05	33442208794		
130598668@N02	33440043764		
134982239@N07	34233712566		
46185020@N02	33400107294		
95627095@N02	32821106384		
68560024@N06	32747419766		
102130844@N02	32500577105		
138277948@N06	32486354885		
94550159@N02	31408949772		
68743890@N07	30633201453		
93754154@N03	30631648483		
134982239@N07	30548456834		
50895524@N08	30559455613		
97370829@N06	31181113665		
48511892@N02	31104272125		
30872393@N05	31088089425		
21510395@N03	31048877065		
99412410@N04	30059686532		
46185020@N02	29852354362		
21510395@N03	28716935603		
99412410@N04	29022835332		
68743890@N07	28749494822		
30872393@N05	28821991055		
127748457@N08	28680525462		
48157723@N08	28375289860		
30872393@N05	27987129734		
46185020@N02	28460005162		
59198619@N08	28524078745		
33348753@N06	27904448704		
30872393@N05	28201319760		
130121875@N05	27864024094		
45346542@N08	28380022461		
56996642@N05	27935576006		
130739759@N04	27907651946		
136288955@N04	27886202766		
46185020@N02	27163387293		
94062182@N08	27619065945		
37423934@N05	27594841575		
27976856@N02	26954466173		
30872393@N05	27441776892		
68743890@N07	27483092266		
48511892@N02	27505366445		
33348753@N06	27453798065		
68743890@N07	27147781780		
48157723@N08	26815063753		
46778781@N06	26618966144		
94062182@N08	26839571290		
46185020@N02	25898126294		
45346542@N08	25827463804		
49280796@N04	25217119692		
94550159@N02	23770355965		
49280796@N04	23213716836		
134480576@N07	20694890131		
23230715@N07	19994550910		
125168906@N07	20086212805		
130598668@N02	19247309418		
44714217@N00	18669205724		
65185654@N02	19000431769		
65185654@N02	18975964522		
30872393@N05	18768165939		
125168906@N07	17195691258		
97370829@N06	16734122324		
23230715@N07	17060847908		
68898571@N00	9189258509		
44714217@N00	16753265070		
46185020@N02	16297150633		
130598668@N02	18456989768		
30872393@N05	16160598147		
65185654@N02	16035635818		
44714217@N00	16181530611		
41347008@N00	16078642322		
94550159@N02	16052202836		
125168906@N07	15767170427		
63782616@N08	15758668690		
96505071@N08	15682860360		
105313157@N06	15867831851		
45346542@N08	15665335117		
44714217@N00	15821291235		
44714217@N00	15694788895		
44714217@N00	15482206397		
125168906@N07	15415309846		
96505071@N08	15208363000		
30578056@N07	15082597007		
76735135@N06	14908314055		
44714217@N00	14796850056		
125168906@N07	14804034193		
46185020@N02	14709659363		
46185020@N02	14664944364		
46185020@N02	8350867959		
125168906@N07	14619578741		
30578056@N07	14374961728		
30578056@N07	14367737697		
46185020@N02	8323182061		
46185020@N02	14167883448		
49280796@N04	14268668255		
44714217@N00	14197849041		
46185020@N02	14130271932		
94550159@N02	13888884950		
120571484@N05	14011803513		
94550159@N02	14007773243		
90305340@N07	13914286844		
30872393@N05	13844826114		
30872393@N05	13521500453		
44714217@N00	13090671875		
46185020@N02	12985320814		
50628097@N05	12953336164		
17379585@N00	12948333193		
57734666@N05	12438735434		
46681792@N08	12047963233		
99125215@N07	13403839105		
50628097@N05	10910945156		
21176706@N06	6024396392		
21510395@N03	10400963485		
44714217@N00	10097490965		
30578056@N07	9633624993		
15699212@N04	9340037665		
93778343@N04	9074476150		
68898571@N00	4558796584		
46681792@N08	8647526907		
77296406@N08	8419527833		
29965389@N03	8383102802		
70120970@N08	8290888194		
43881636@N02	8195548821		
46681792@N08	7771755542		
15699212@N04	3379811867		
49280796@N04	7449064752		
37946286@N06	6689060065		
30872393@N05	6196360008		
32133642@N07	5949854381		
76263712@N00	4779016307		
62903501@N00	4413398790		
22770257@N08	3622930254		
59447664@N00	2433970382		
138277948@N06	33600786555		
45346542@N08	32520075412		
90169383@N05	31698134393		
134982239@N07	32439298146		
45346542@N08	31997005820		
123091785@N07	31046051154		
45346542@N08	30532143364		
45346542@N08	28519059245		
90169383@N05	25882578304		
68560024@N06	24614040403		
65335072@N07	24648009530		
68743890@N07	24779434962		
48511892@N02	24823133606		
33348753@N06	24581085746		
96505071@N08	23912803274		
64968332@N07	24374653451		
46185020@N02	23685525472		
37423934@N05	22716142420		
48157723@N08	22453362177		
46185020@N02	21340975584		
63782616@N08	21282673598		
57734666@N05	21196652288		
30872393@N05	21152358298		
124442607@N06	20860108779		
134480576@N07	20770196440		
37423934@N05	20485610022		
46185020@N02	19771795534		
8244127@N07	19880593049		
96505071@N08	19440907634		
63782616@N08	19693155682		
46185020@N02	19658408916		
126506516@N02	19050137103		
63782616@N08	19550378962		
14278179@N03	19362896490		
68560024@N06	19231454139		
8244127@N07	19131962198		
46185020@N02	18607312834		
44714217@N00	18550303603		
65335072@N07	18497014393		
41347008@N00	18616705005		
46185020@N02	17899193369		
130739759@N04	17940844752		
41054150@N07	17721669776		
48157723@N08	16989245214		
48157723@N08	16909629603		
40029368@N06	17327369500		
60011346@N08	17406140765		
89504572@N04	17181396400		
68560024@N06	17257904781		
41347008@N00	17060063950		
14278179@N03	16921736130		
68560024@N06	16836110250		
41347008@N00	16822648369		
46185020@N02	16803493398		
30872393@N05	16748226098		
63782616@N08	16589513148		
46185020@N02	16755420621		
30872393@N05	16068972983		
46185020@N02	16023699894		
46185020@N02	8309037114		
57734666@N05	16474537525		
44714217@N00	16202600798		
30872393@N05	16179050029		
45346542@N08	15741056724		
30872393@N05	16301873811		
96505071@N08	16060248087		
30872393@N05	16207678336		
105313157@N06	16225223515		
68560024@N06	15987855979		
41347008@N00	16140580676		
64968332@N07	15531468853		
96505071@N08	16007216951		
124442607@N06	15977571176		
40029368@N06	15763799890		
40029368@N06	15918338726		
68560024@N06	15728773790		
40029368@N06	15866176762		
45346542@N08	15685074475		
57734666@N05	15054351994		
67898350@N08	15482072018		
96505071@N08	15467227478		
105313157@N06	15632257971		
40029368@N06	15403346389		
49280796@N04	15388691850		
67898350@N08	14953790593		
97899113@N00	15365187738		
45346542@N08	15531055181		
63782616@N08	15428368326		
124442607@N06	15158430019		
40029368@N06	15078123709		
46185020@N02	15125645275		
45346542@N08	14700849997		
97092673@N08	14700310327		
57734666@N05	14699706837		
124442607@N06	14857217766		
49280796@N04	14664476770		
105313157@N06	14787733822		
63782616@N08	14661751264		
49280796@N04	14584444013		
57734666@N05	14372099628		
45346542@N08	14550538841		
45346542@N08	14505895732		
49280796@N04	14449495286		
91466351@N08	14244938270		
105313157@N06	14343759204		
90305340@N07	14089621110		
112643263@N04	14243106866		
46681792@N08	14236492286		
44714217@N00	14214579773		
48157723@N08	13968366297		
49280796@N04	14120622975		
67898350@N08	14121279151		
95092167@N06	14135045653		
67898350@N08	14030226602		
30872393@N05	14028172992		
93323517@N06	14009605015		
67898350@N08	13997319845		
99125215@N07	13981332581		
91986098@N07	13979481523		
93323517@N06	13957850824		
40434821@N04	13954055971		
65185654@N02	13915324334		
121683104@N04	13804685543		
67898350@N08	13766300613		
40434821@N04	13764314385		
38578717@N04	13742902064		
21510395@N03	13711128895		
41347008@N00	13700673055		
50878204@N04	13619939724		
67898350@N08	13586277945		
120571484@N05	13576232663		
120571484@N05	13532710054		
64968332@N07	13409450365		
95170774@N07	13399409603		
54503405@N00	13285729044		
90305340@N07	13240532253		
48157723@N08	13198777944		
63782616@N08	13176073554		
95092167@N06	13150334593		
90305340@N07	13130100234		
46185020@N02	8331940136		
95170774@N07	12741538873		
50628097@N05	12055409425		
63782616@N08	14322826265		
95092167@N06	11746323853		
45346542@N08	11327669033		
46681792@N08	11066167845		
45346542@N08	10694436795		
46681792@N08	10685633476		
67898350@N08	10608433645		
97092673@N08	10266330073		
30578056@N07	10259606115		
30578056@N07	10147697595		
50628097@N05	9822674075		
46185020@N02	9786991341		
62128472@N06	9688848341		
62128472@N06	9660836480		
40434821@N04	9573926907		
46681792@N08	9527670022		
46185020@N02	9409948680		
46681792@N08	9370861785		
65185654@N02	9308154365		
68898571@N00	9182552240		
54503405@N00	9187488500		
77296406@N08	9109356905		
10400857@N05	8776659057		
46681792@N08	8747517699		
44714217@N00	8739471686		
46185020@N02	8688426249		
46185020@N02	8652514443		
27895750@N06	8534225563		
45346542@N08	8508481226		
46185020@N02	8348289497		
43881636@N02	8177007614		
68560024@N06	7308337284		
38578717@N04	7235970320		
50878204@N04	6796164438		
46160443@N04	6405011605		
62903501@N00	5240384425		
38578717@N04	5143417457		
38578717@N04	4700967073		
46160443@N04	4267382220		
46160443@N04	4266553199		
8955290@N03	2406013606		
11086944@N00	538787054		
23093864@N04	5794600080		
118234044@N04	48632344457		
78075147@N02	30706530037		
50895524@N08	45644268731		
35468149216@N01	30631327497		
28842017@N00	43973709204		
52868769@N02	43230277664		
20905078@N04	39647922890		
91861392@N06	26032237107		
30872393@N05	40497445991		
21125582@N03	28211967339		
118225823@N05	38454993004		
43651635@N03	27326454349		
54720103@N06	27032489619		
136837396@N08	27007540739		
52868769@N02	38218805841		
78075147@N02	36919178754		
54720103@N06	37036520150		
54720103@N06	37161958001		
29965389@N03	36483055753		
50895524@N08	35377930614		
130469694@N05	35995725381		
124069208@N04	35848358191		
115578368@N06	35559656542		
52868769@N02	34542040354		
51412852@N05	33620360944		
67355851@N02	33842033441		
92829833@N00	32401422040		
54720103@N06	30558295680		
83917938@N02	45709123592		
43651635@N03	30312679520		
24755551@N05	29881112520		
32646810@N08	29565472140		
76024502@N00	29208499083		
20905078@N04	27247087713		
63274537@N05	27453584841		
52868769@N02	28372735625		
52868769@N02	16276367733		
92829833@N00	26331677122		
124543994@N05	26129630130		
78075147@N02	25883452775		
38791739@N02	23460939781		
29965389@N03	22687408922		
52868769@N02	15892671561		
9152238@N06	21322896214		
52868769@N02	14818881561		
52868769@N02	16115248725		
52868769@N02	15227377905		
120612374@N04	17201697368		
64515520@N02	19944897251		
115508568@N03	19666991929		
30872393@N05	19228201908		
29965389@N03	17805635345		
34831934@N05	17170505231		
22650687@N04	16936813369		
73751304@N04	15784123873		
129134653@N02	16315941671		
104524658@N06	16027817026		
25698258@N04	15910596691		
22501537@N03	15164238382		
29965389@N03	14915479849		
29965389@N03	14087936116		
8549414@N03	14085346732		
68898571@N00	5884818299		
51461225@N04	13767365753		
24755551@N05	12455922715		
22729253@N06	11871820274		
24135685@N00	11353255715		
63274537@N05	11324576094		
66430344@N04	10946783584		
68898571@N00	3562074395		
37783412@N03	9518333953		
32646810@N08	9463285457		
78764103@N04	8968155361		
15572842@N00	8758403409		
30382413@N08	8721705402		
54720103@N06	8640012356		
49280796@N04	8569987300		
54876798@N02	8321646901		
82781890@N00	8272141294		
29965389@N03	8240825992		
8549414@N03	7912734602		
27853082@N04	7742708530		
29965389@N03	7723118846		
46681792@N08	7632339588		
15699212@N04	3302784421		
82781890@N00	7571248048		
15699212@N04	4574557988		
92829833@N00	6820676248		
22501537@N03	6620711927		
32646810@N08	6480018451		
29965389@N03	6236388361		
25698258@N04	5727563109		
8137187@N06	5598483445		
7564428@N07	5527481280		
40447616@N04	5502685418		
37990420@N05	3890144856		
8796230@N04	5391937743		
95847873@N00	4749503409		
68898571@N00	4416251963		
35468149216@N01	3816947329		
68898571@N00	889213524		
22199727@N04	2305330681		
90741960@N00	3236703008		
23231069@N06	3170902401		
64845443@N00	3158492684		
16946616@N00	3056697079		
97525005@N00	3039940387		
8946655@N07	2966582172		
79119242@N00	2881494066		
15515289@N04	2825167134		
23093864@N04	33930945896		
30413153@N00	48542202722		
30413153@N00	28765669567		
83917938@N02	27952640418		
97899113@N00	36680923133		
34999651@N07	37089264751		
129405694@N03	37116254705		
64515996@N08	35609718134		
147666959@N02	34963982073		
22501537@N03	32457678935		
9152238@N06	31278062462		
29965389@N03	30333931794		
32646810@N08	29898868490		
7458911@N05	29572749995		
30417351@N00	28091673820		
54720103@N06	27776435150		
67355851@N02	26613080282		
8244127@N07	25768009013		
29965389@N03	25927175576		
131874570@N03	24600453770		
76348612@N07	24726824265		
68898571@N00	24167112839		
30872393@N05	23784502944		
30466259@N00	23337729916		
76436414@N00	22190650974		
51412852@N05	8908151826		
76436414@N00	20071113822		
49794072@N00	15985991973		
48157723@N08	16457781582		
33348753@N06	16167058510		
34999651@N07	15711467114		
28219444@N07	16280643586		
24755551@N05	16017866017		
35468149216@N01	16007670085		
29965389@N03	15920560755		
32646810@N08	15789928601		
29965389@N03	15513171887		
54517877@N08	15362225588		
53443578@N00	15122001532		
24755551@N05	14982078865		
89012041@N00	14765852176		
72316284@N00	14345534230		
15699212@N04	14127009736		
91434118@N00	12042474546		
92445262@N04	11740259516		
17092506@N00	11641627286		
70120970@N08	11442705083		
66204537@N08	10557782946		
24755551@N05	10135182424		
11005463@N02	9919995706		
72316284@N00	9472018947		
16477674@N03	9474710652		
25820598@N06	9211079490		
29641417@N04	8919369707		
7401676@N08	8804937198		
23045375@N07	8752881921		
27853082@N04	8652382871		
29965389@N03	8514261301		
22650687@N04	8409394240		
28219444@N07	8402631568		
34931770@N00	8235602450		
15699212@N04	5856464028		
65752651@N06	8027485673		
30200545@N07	7962409712		
8266341@N03	7611050174		
46681792@N08	7482246496		
49795267@N06	7286371612		
65484951@N00	7182100000		
76024502@N00	5895845373		
32646810@N08	5531007006		
54720103@N06	5317213105		
93973910@N00	5017078322		
76024502@N00	4355514567		
